14,2.954950235,0.237949743,2.421271411,1.847804899,7.894078406,4.092770076,0.261329943,5.175750285,1.017090507,1.667213806,2.096424997,3.316550664,3.376774856,5.105408429,7.035754009,5.45552294,-0.905392071,-0.339999185,2.011594957,9.517102566,4.38297769,2.514526982,9.751037072
15,4.493395893,0.927024627,1.898160032,3.250019784,5.502838997,4.956373244,2.517595235,1.675267582,3.938552497,7.283230898,2.825386943,4.586989783,11.25169244,4.427769148,8.843857829,1.39673809,4.509099152,0.507328795,4.187211789,7.82875786,2.643043092,2.485089325,8.822219796
16,2.620131434,0.537324189,2.285054822,4.443747241,-1.688005502,2.229302778,4.777640036,5.148501932,1.193053856,1.462690968,7.319645778,1.361835175,1.135411533,-0.985415574,2.323675328,5.443035473,4.531675809,2.415514311,0.874285615,3.610933603,11.30283423,0.306568321,0.194966771
17,3.903914224,6.31108741,4.192352324,7.620989375,4.649961577,5.049618899,0.999447711,0.741827076,5.064533779,6.562020926,2.851402933,-0.907320314,5.452599331,0.820877801,3.690342731,6.287753488,3.074209616,3.815570835,3.085158068,0.894389443,7.831031358,3.88414731,5.732732547
18,9.086732442,2.022631726,4.89329536,7.994852994,3.466246732,3.179815639,4.054552686,3.199200925,5.081508727,5.103956354,1.005504907,3.876744948,1.620884923,3.774584169,1.983740906,3.68355196,6.177560768,1.863863836,0.38038182,3.249913059,6.001493606,4.409470113,6.144912511
19,1.900375853,1.592802393,6.12378405,1.708255679,7.611500801,5.894904975,3.306565507,0.535115471,5.551330284,4.199164556,4.170698161,7.074230528,4.060437755,2.22925933,0.432142567,5.827592711,2.167681945,7.643691415,2.284879777,1.94240019,6.250814527,3.201051429,3.38026083
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,-1.647581213,8.27264914,2.534640478,1.519510205,3.588286219,-0.324192035,6.079496655,3.921045317,6.137929833,6.96888515,6.488034604,5.547899683,5.664015589,2.81665671,3.299756823,1.945672218,0.79908274,6.313617558,1.181599677,3.99603692,6.837839198,4.55155488,5.02884213
22,3.537794999,2.788359708,5.929650506,1.732747286,5.644344509,1.994848865,-0.067027806,6.080755664,0.128649082,1.187227997,0.977217324,7.08660294,1.915085587,0.771120249,2.568690626,3.223985035,2.036936293,0.515349994,2.432972604,1.465527833,10.18286024,4.169951118,3.664071731
23,3.374349253,2.037142815,-2.51699127,6.465208897,1.581559787,2.19505678,5.569032732,3.979626431,-0.384734578,1.809100362,6.343275499,4.010464411,2.628415498,5.725601101,5.220882691,2.230404273,8.995347561,5.415488809,1.901058627,1.300578835,5.334396899,5.070033088,0.529649116
24,6.052658568,2.784757283,3.637729053,2.926753173,2.474653915,5.545617656,2.220122683,1.78555041,5.768618569,6.765653099,4.478164435,2.713918929,6.482005918,2.89632869,3.537722523,-2.260173878,9.441671445,-1.44922016,1.556363595,1.246695542,8.616348499,7.923385962,4.328217326
25,5.150650365,8.54222919,4.349541329,6.357656894,3.274323007,2.377949387,2.886432597,2.650395379,1.989191115,4.018880295,3.135676122,1.820246357,8.360213398,1.712113932,2.918284063,1.62104246,8.440668552,2.193768782,2.695368264,5.948510491,10.79496776,2.424739319,0.179997996
26,5.49122321,3.731477175,5.194672956,6.422764551,1.683420936,2.926567372,3.861806927,4.035692445,3.378887677,4.037231128,1.881331356,3.934636205,1.104884953,3.094855199,-0.877209083,1.411988896,5.221293467,2.558976573,5.085594179,1.743538618,8.698486401,3.165692325,4.301047116
27,4.288591223,1.587090858,2.963229596,-0.11454882,10.00056003,4.788520959,-2.337337678,3.682696293,3.714088056,2.701362642,4.238657951,3.914261612,3.090366127,5.471185466,2.972679532,2.913149549,12.39376437,2.971883411,1.751385626,4.928997513,7.354470494,1.037398017,3.647972109
28,1.171371953,3.331234176,5.631857225,5.033077585,5.407577273,5.67826027,6.875704262,7.145761531,1.519953661,3.961574452,3.761582333,5.513056982,3.788767352,4.233712386,5.297960285,2.152839141,6.757896312,5.5897457,4.427667983,2.377799771,9.07575243,1.232493354,2.831097005
29,5.730700419,3.289660881,4.827138598,11.45022311,2.0922129,1.47213629,4.067117666,6.716358275,3.830726056,1.876947205,7.510068833,2.98590671,4.451115901,3.233022232,1.618870448,3.024549121,9.477284918,2.963905381,2.035609667,2.354304343,5.949564762,3.784181037,0.747385934
30,4.513152289,3.985355044,2.833474164,2.214922988,3.776437219,2.547535114,0.078924518,2.680930495,3.073586421,3.81048152,4.418327401,3.819630759,5.494165959,2.333635803,1.873971063,2.362480023,3.096480938,6.765501418,6.527832743,2.006293314,2.915510291,3.39485353,9.433036166
31,5.004316192,2.399698407,4.928000993,3.407427291,2.613480771,1.340283517,3.127340723,0.528652948,2.85737654,7.702450671,4.003810371,-0.272604333,2.634381469,2.787247967,-0.444992051,4.320916271,2.060233232,4.804411321,2.463726936,3.253484077,3.541071651,2.143216224,7.784392436
32,3.17701798,5.202500948,5.970550308,6.086658151,2.030746549,4.136350753,4.321960277,3.892321494,-0.090417579,-0.571743515,4.251191304,4.04570716,5.799810406,5.201219595,3.223692225,3.351140878,3.505186732,5.076608147,-2.701296162,6.150251987,4.961492217,7.586490642,8.538778422
33,-0.132188857,2.230148261,4.616228333,1.724951716,7.651926891,3.518132924,4.677144634,2.887253092,3.433237493,2.412925325,-0.334240557,1.597412581,1.605553148,3.118360138,3.840845499,1.46168353,3.107422306,2.261101145,6.289889626,-4.025707309,2.243288159,2.514935845,9.776712386
34,1.810495375,0.121662439,6.360795606,9.164225489,3.538496502,4.579715371,8.700901331,5.537737669,3.145598402,4.117794668,8.224776336,2.927934388,1.590499963,0.1392132,5.434488512,3.146278971,2.674516157,11.06278014,1.61533047,1.804991912,3.40936065,6.117712121,5.407546547
35,4.643106278,1.72334322,8.650044508,2.44915832,3.014862121,2.21587512,-0.382207866,7.518602819,3.203624497,3.881454796,2.831522356,4.642775711,3.068779748,5.537206187,0.908847837,2.485540144,5.41566738,7.80949541,0.46881308,2.886336851,1.56547367,2.925626172,5.683546278
36,2.881661558,3.317004604,4.048841401,3.890116506,4.357952665,9.502902932,4.821859598,3.345285527,1.33007248,5.524433051,2.187195295,2.460972358,5.831607569,3.097470969,4.031268095,0.359001294,3.823145391,2.0442424,4.493819974,3.811937783,5.001996427,3.387766108,9.283941443
37,4.982293667,0.502868901,2.812980994,3.701622438,4.150286699,2.961319831,4.741923585,5.85659567,3.014513246,2.786159592,6.478629647,4.865484801,-0.41086649,4.247600809,4.7299708,8.13628808,5.274197676,3.038455548,5.1480026,5.545951271,3.074399,7.710651731,4.430247892
38,1.96528165,10.13249145,5.974207271,5.964641864,5.71876644,5.060329046,3.75478673,1.950316745,1.941006616,2.064086645,6.325830326,-1.186872493,8.271969776,1.769354107,0.362452902,4.621410155,1.330911888,5.362388509,1.816807137,3.942650856,0.357996133,6.945086787,1.962572411
39,1.305859369,3.747863876,3.938058583,1.642084828,2.880246503,3.685171967,-0.649720969,9.476480574,1.744062872,3.894362383,0.472407282,6.228969917,4.06908625,3.826251181,-0.56733854,2.098429146,5.439669447,1.647952176,5.239015739,0.070022783,-0.162655,6.319124535,7.961226445
40,0.064386519,4.264123651,2.037610571,3.244008972,9.494634592,3.997301316,3.906351547,5.212541582,5.428553099,4.687313914,2.910518823,3.331624309,3.976195229,5.214376403,6.049014855,1.100564852,1.881664195,1.466178522,5.924082894,1.979166534,2.924768946,3.104251413,3.864505375
41,0.166580216,-0.01268532,2.00771836,8.746387657,2.410157873,3.42518256,3.420924743,5.605369096,1.120892362,2.794881958,4.939038602,0.198159566,5.708362462,5.206780808,2.788230409,5.709305035,0.81010362,4.756565292,9.8891674,-0.359003608,0.457823308,5.718487639,2.94777548
42,4.13713261,8.279601561,6.068880425,4.938177155,-2.112613405,6.782082531,6.632606017,2.914823716,7.40749199,4.465177055,1.340841466,0.109814688,5.590093658,6.933372148,6.830194811,2.632511994,1.62074005,5.564472516,9.618248492,3.900179358,1.712655181,8.821645929,1.674362567
43,0.285676566,0.860012821,3.352044598,1.925805082,2.734346098,4.597072997,2.46660171,0.726044819,7.70126546,3.186061317,1.809409195,1.480179239,7.226175407,1.451711683,3.571417864,5.230972,-0.444695914,3.745486624,1.995223724,2.18860683,6.570421529,1.593486259,2.384315734
